behavior_id,user_id,product_id,product_name,category_id,category_name,behavior,datetime,price,quantity,channel,device,province,city,user_segment,page_type,session_id,is_new_user,campaign_id,source_keyword,order_id
B004302,U000325,P000144,轻氧美妆个护日常款,C01,美妆个护,cart,2026-05-06 12:50:00,118.00,1,search,mac,福建省,厦门市,member,category,S004303,0,C202604,轻氧美妆,
B004303,U000030,P000040,原野数码配件套装,C05,数码配件,pv,2026-03-12 21:05:00,162.00,,search,windows,福建省,厦门市,high_value,search,S004304,0,C202606,原野数码,
B004304,U000836,P000123,云感宠物用品升级版,C08,宠物用品,pv,2026-03-22 22:54:00,83.00,,search,windows,上海市,上海市,new,product_detail,S004305,1,C202601,云感宠物,
B004305,U000363,P000016,原野运动户外旗舰款,C07,运动户外,pv,2026-01-15 15:35:00,164.00,,jd,ios,山东省,青岛市,member,home,S004306,0,C202601,原野运动,
B004306,U000839,P000064,原野宠物用品日常款,C08,宠物用品,cart,2026-03-28 21:21:00,140.00,1,search,ios,福建省,厦门市,new,category,S004307,1,C202606,原野宠物,
B004307,U000668,P000099,云感服饰日常款,C03,服饰,cart,2026-04-06 22:08:00,230.00,1,search,windows,上海市,上海市,regular,search,S004308,0,C202602,云感服饰,
B004308,U000816,P000011,轻盈旅行用品旗舰款,C10,旅行用品,cart,2026-01-31 15:45:00,224.00,1,search,mac,上海市,上海市,regular,category,S004309,0,C202606,轻盈旅行,
B004309,U000800,P000171,云感生鲜旗舰款,C09,生鲜,pv,2026-04-02 22:21:00,30.00,,jd,android,上海市,上海市,regular,product_detail,S004310,0,C202604,云感生鲜,
B004310,U000098,P000098,臻选家居日用升级版,C04,家居日用,fav,2026-04-01 14:47:00,90.00,,offline,windows,福建省,厦门市,high_value,product_detail,S004311,0,C202601,臻选家居,
B004311,U000240,P000155,轻盈生鲜套装,C09,生鲜,cart,2026-04-21 15:18:00,106.00,1,search,windows,河南省,郑州市,member,search,S004312,0,C202603,轻盈生鲜,
B004312,U000473,P000126,轻氧旅行用品旗舰款,C10,旅行用品,fav,2026-06-16 11:47:00,248.00,,jd,android,河南省,郑州市,regular,home,S004313,0,C202605,轻氧旅行,
B004313,U000113,P000018,轻氧生鲜升级版,C09,生鲜,fav,2026-06-17 12:05:00,81.00,,offline,windows,江苏省,南京市,high_value,category,S004314,0,C202602,轻氧生鲜,
B004314,U000792,P000039,云感生鲜日常款,C09,生鲜,fav,2026-06-29 12:50:00,109.00,,wechat,android,山东省,青岛市,regular,home,S004315,0,C202602,云感生鲜,
B004315,U000220,P000077,轻盈服饰便携装,C03,服饰,pv,2026-02-06 14:59:00,279.00,,taobao,mac,广东省,深圳市,member,home,S004316,0,C202601,轻盈服饰,
B004316,U000144,P000169,悦活生鲜日常款,C09,生鲜,cart,2026-05-19 20:32:00,42.00,1,taobao,windows,广东省,深圳市,member,product_detail,S004317,0,C202602,悦活生鲜,
B004317,U000256,P000160,原野旅行用品套装,C10,旅行用品,cart,2026-04-25 09:43:00,231.00,1,wechat,android,湖北省,武汉市,member,home,S004318,0,C202604,原野旅行,
B004318,U000145,P000101,轻盈生鲜旗舰款,C09,生鲜,fav,2026-01-04 08:30:00,111.00,,offline,ios,江苏省,南京市,member,product_detail,S004319,0,C202605,轻盈生鲜,
B004319,U000443,P000169,悦活生鲜日常款,C09,生鲜,pv,2026-04-23 21:30:00,42.00,,offline,android,上海市,上海市,regular,category,S004320,0,C202605,悦活生鲜,
B004320,U000470,P000048,轻氧宠物用品升级版,C08,宠物用品,fav,2026-05-12 14:56:00,142.00,,douyin,windows,湖北省,武汉市,regular,home,S004321,0,C202605,轻氧宠物,
B004321,U000561,P000029,轻盈食品饮料日常款,C02,食品饮料,pv,2026-04-07 23:37:00,91.00,,jd,windows,北京市,北京市,regular,category,S004322,0,C202606,轻盈食品,
B004322,U000730,P000134,臻选数码配件日常款,C05,数码配件,pv,2026-01-28 12:37:00,120.00,,offline,android,四川省,成都市,regular,search,S004323,0,C202603,臻选数码,
B004323,U000691,P000050,臻选生鲜套装,C09,生鲜,pv,2026-01-15 15:50:00,108.00,,offline,android,山东省,青岛市,regular,home,S004324,0,C202602,臻选生鲜,
B004324,U000874,P000063,云感母婴用品升级版,C06,母婴用品,pv,2026-04-04 16:33:00,165.00,,douyin,windows,上海市,上海市,new,home,S004325,1,C202605,云感母婴,
B004325,U000372,P000167,轻盈美妆个护便携装,C01,美妆个护,fav,2026-02-22 23:01:00,119.00,,jd,ios,河南省,郑州市,member,search,S004326,0,C202606,轻盈美妆,
B004326,U000834,P000099,云感服饰日常款,C03,服饰,pv,2026-02-01 16:07:00,230.00,,jd,mac,山东省,青岛市,new,product_detail,S004327,1,C202604,云感服饰,
B004327,U000419,P000032,臻选生鲜便携装,C09,生鲜,fav,2026-03-13 15:33:00,71.00,,jd,android,湖北省,武汉市,member,product_detail,S004328,0,C202602,臻选生鲜,
B004328,U000805,P000161,轻盈家居日用旗舰款,C04,家居日用,pv,2026-05-04 09:06:00,160.00,,jd,mac,浙江省,杭州市,regular,category,S004329,0,C202603,轻盈家居,
B004329,U000265,P000061,悦活家居日用旗舰款,C04,家居日用,cart,2026-06-03 11:06:00,157.00,1,offline,android,山东省,青岛市,member,category,S004330,0,C202603,悦活家居,
B004330,U000069,P000129,云感服饰日常款,C03,服饰,pv,2026-01-09 21:00:00,307.00,,wechat,android,河南省,郑州市,high_value,home,S004331,0,C202606,云感服饰,
B004331,U000067,P000142,原野母婴用品便携装,C06,母婴用品,cart,2026-03-05 18:53:00,161.00,1,taobao,mac,江苏省,南京市,high_value,search,S004332,0,C202605,原野母婴,
B004332,U000406,P000043,悦活服饰升级版,C03,服饰,cart,2026-01-03 09:34:00,237.00,1,taobao,ios,上海市,上海市,member,home,S004333,0,C202602,悦活服饰,
B004333,U000029,P000020,臻选数码配件套装,C05,数码配件,pv,2026-04-06 08:10:00,252.00,,taobao,windows,四川省,成都市,high_value,search,S004334,0,C202601,臻选数码,
B004334,U000321,P000104,臻选旅行用品日常款,C10,旅行用品,pv,2026-05-06 17:08:00,352.00,,search,ios,四川省,成都市,member,product_detail,S004335,0,C202604,臻选旅行,
B004335,U000408,P000065,轻盈生鲜套装,C09,生鲜,pv,2026-05-21 17:27:00,41.00,,search,windows,北京市,北京市,member,home,S004336,0,C202602,轻盈生鲜,
B004336,U000143,P000079,悦活服饰日常款,C03,服饰,fav,2026-02-26 20:01:00,452.00,,offline,windows,北京市,北京市,member,category,S004337,0,C202606,悦活服饰,
B004337,U000763,P000169,悦活生鲜日常款,C09,生鲜,fav,2026-06-22 14:08:00,42.00,,taobao,windows,山东省,青岛市,regular,category,S004338,0,C202601,悦活生鲜,
B004338,U000355,P000081,云感数码配件旗舰款,C05,数码配件,pv,2026-03-03 08:21:00,152.00,,douyin,windows,浙江省,杭州市,member,search,S004339,0,C202605,云感数码,
B004339,U000250,P000044,臻选食品饮料日常款,C02,食品饮料,pv,2026-06-09 09:00:00,28.00,,douyin,mac,上海市,上海市,member,product_detail,S004340,0,C202606,臻选食品,
B004340,U000106,P000094,原野运动户外日常款,C07,运动户外,pv,2026-06-26 16:48:00,136.00,,search,android,广东省,深圳市,high_value,product_detail,S004341,0,C202605,原野运动,
B004341,U000724,P000135,云感数码配件套装,C05,数码配件,cart,2026-03-10 12:11:00,182.00,1,douyin,mac,河南省,郑州市,regular,category,S004342,0,C202604,云感数码,
B004342,U000656,P000060,轻氧数码配件套装,C05,数码配件,fav,2026-03-21 22:20:00,269.00,,search,windows,四川省,成都市,regular,category,S004343,0,C202604,轻氧数码,
B004343,U000204,P000083,轻盈运动户外升级版,C07,运动户外,pv,2026-04-04 14:05:00,227.00,,douyin,ios,湖北省,武汉市,member,home,S004344,0,C202601,轻盈运动,
B004344,U000782,P000021,云感宠物用品旗舰款,C08,宠物用品,pv,2026-01-05 17:32:00,160.00,,douyin,mac,湖北省,武汉市,regular,home,S004345,0,C202604,云感宠物,
B004345,U000843,P000151,悦活美妆个护旗舰款,C01,美妆个护,cart,2026-03-03 12:31:00,38.00,1,jd,mac,福建省,厦门市,new,product_detail,S004346,1,C202606,悦活美妆,
B004346,U000144,P000158,臻选母婴用品升级版,C06,母婴用品,pv,2026-03-20 12:17:00,121.00,,offline,windows,广东省,深圳市,member,product_detail,S004347,0,C202601,臻选母婴,
B004347,U000659,P000161,轻盈家居日用旗舰款,C04,家居日用,cart,2026-03-04 13:51:00,160.00,1,search,mac,浙江省,杭州市,regular,category,S004348,0,C202606,轻盈家居,
B004348,U000147,P000088,原野家居日用升级版,C04,家居日用,cart,2026-03-18 13:23:00,89.00,1,taobao,windows,湖北省,武汉市,member,home,S004349,0,C202606,原野家居,
B004349,U000073,P000023,轻盈食品饮料升级版,C02,食品饮料,fav,2026-04-09 17:20:00,79.00,,search,android,广东省,深圳市,high_value,category,S004350,0,C202604,轻盈食品,
B004350,U000896,P000097,悦活母婴用品便携装,C06,母婴用品,fav,2026-06-07 22:32:00,123.00,,offline,android,湖北省,武汉市,new,home,S004351,1,C202605,悦活母婴,
B004351,U000338,P000080,臻选家居日用套装,C04,家居日用,cart,2026-01-14 15:06:00,148.00,1,taobao,android,上海市,上海市,member,product_detail,S004352,0,C202605,臻选家居,
B004352,U000140,P000145,悦活宠物用品套装,C08,宠物用品,pv,2026-06-10 20:33:00,42.00,,search,ios,广东省,深圳市,member,category,S004353,0,C202601,悦活宠物,
B004353,U000547,P000033,云感美妆个护升级版,C01,美妆个护,cart,2026-04-02 16:37:00,88.00,1,taobao,android,湖北省,武汉市,regular,product_detail,S004354,0,C202602,云感美妆,
B004354,U000291,P000030,轻氧家居日用套装,C04,家居日用,pv,2026-05-01 17:19:00,106.00,,offline,mac,四川省,成都市,member,home,S004355,0,C202603,轻氧家居,
B004355,U000230,P000030,轻氧家居日用套装,C04,家居日用,cart,2026-02-14 10:16:00,106.00,1,jd,ios,山东省,青岛市,member,product_detail,S004356,0,C202603,轻氧家居,
B004356,U000704,P000010,原野旅行用品套装,C10,旅行用品,pv,2026-04-02 23:34:00,302.00,,douyin,mac,江苏省,南京市,regular,home,S004357,0,C202601,原野旅行,
B004357,U000459,P000148,原野数码配件升级版,C05,数码配件,cart,2026-03-11 09:15:00,136.00,1,jd,ios,湖北省,武汉市,regular,home,S004358,0,C202601,原野数码,
B004358,U000620,P000155,轻盈生鲜套装,C09,生鲜,pv,2026-03-30 20:42:00,106.00,,taobao,windows,北京市,北京市,regular,home,S004359,0,C202605,轻盈生鲜,
B004359,U000826,P000068,臻选旅行用品升级版,C10,旅行用品,pv,2026-02-19 10:14:00,202.00,,taobao,windows,江苏省,南京市,new,category,S004360,1,C202604,臻选旅行,
B004360,U000310,P000024,轻氧食品饮料日常款,C02,食品饮料,pv,2026-06-15 09:15:00,55.00,,jd,mac,江苏省,南京市,member,product_detail,S004361,0,C202601,轻氧食品,
B004361,U000502,P000131,轻盈生鲜旗舰款,C09,生鲜,pv,2026-06-05 17:34:00,85.00,,wechat,android,浙江省,杭州市,regular,category,S004362,0,C202605,轻盈生鲜,
B004362,U000751,P000015,云感母婴用品套装,C06,母婴用品,pv,2026-04-15 12:04:00,128.00,,jd,android,福建省,厦门市,regular,category,S004363,0,C202601,云感母婴,
B004363,U000584,P000009,云感数码配件日常款,C05,数码配件,pv,2026-05-03 20:52:00,295.00,,jd,ios,江苏省,南京市,regular,search,S004364,0,C202603,云感数码,
B004364,U000510,P000147,云感数码配件便携装,C05,数码配件,fav,2026-05-26 08:14:00,281.00,,douyin,ios,北京市,北京市,regular,product_detail,S004365,0,C202602,云感数码,
B004365,U000408,P000113,轻盈旅行用品升级版,C10,旅行用品,fav,2026-02-12 08:37:00,483.00,,offline,windows,北京市,北京市,member,product_detail,S004366,0,C202605,轻盈旅行,
B004366,U000351,P000003,云感生鲜升级版,C09,生鲜,pv,2026-03-20 23:46:00,73.00,,jd,windows,河南省,郑州市,member,category,S004367,0,C202601,云感生鲜,
B004367,U000216,P000094,原野运动户外日常款,C07,运动户外,fav,2026-05-11 17:52:00,136.00,,jd,ios,山东省,青岛市,member,category,S004368,0,C202604,原野运动,
B004368,U000565,P000153,云感美妆个护升级版,C01,美妆个护,pv,2026-06-25 19:19:00,48.00,,search,windows,河南省,郑州市,regular,category,S004369,0,C202601,云感美妆,
B004369,U000191,P000012,轻氧母婴用品便携装,C06,母婴用品,fav,2026-06-15 15:12:00,128.00,,jd,ios,河南省,郑州市,member,search,S004370,0,C202605,轻氧母婴,
B004370,U000574,P000055,悦活宠物用品套装,C08,宠物用品,fav,2026-02-16 13:01:00,100.00,,taobao,ios,广东省,深圳市,regular,search,S004371,0,C202603,悦活宠物,
B004371,U000481,P000051,云感宠物用品旗舰款,C08,宠物用品,fav,2026-06-16 20:07:00,64.00,,offline,android,江苏省,南京市,regular,product_detail,S004372,0,C202601,云感宠物,
B004372,U000864,P000036,轻氧食品饮料旗舰款,C02,食品饮料,pv,2026-02-20 10:22:00,73.00,,offline,mac,福建省,厦门市,new,search,S004373,1,C202606,轻氧食品,
B004373,U000189,P000024,轻氧食品饮料日常款,C02,食品饮料,cart,2026-01-03 18:55:00,55.00,1,search,windows,上海市,上海市,member,search,S004374,0,C202601,轻氧食品,
B004374,U000691,P000003,云感生鲜升级版,C09,生鲜,pv,2026-01-09 19:51:00,73.00,,douyin,android,山东省,青岛市,regular,search,S004375,0,C202606,云感生鲜,
B004375,U000302,P000099,云感服饰日常款,C03,服饰,fav,2026-01-17 20:56:00,230.00,,search,windows,浙江省,杭州市,member,search,S004376,0,C202604,云感服饰,
B004376,U000719,P000153,云感美妆个护升级版,C01,美妆个护,cart,2026-02-04 17:08:00,48.00,1,taobao,android,上海市,上海市,regular,product_detail,S004377,0,C202603,云感美妆,
B004377,U000541,P000127,悦活食品饮料便携装,C02,食品饮料,cart,2026-05-29 12:49:00,39.00,1,douyin,ios,浙江省,杭州市,regular,category,S004378,0,C202601,悦活食品,
B004378,U000217,P000118,原野美妆个护升级版,C01,美妆个护,fav,2026-05-07 13:54:00,133.00,,wechat,android,广东省,深圳市,member,product_detail,S004379,0,C202603,原野美妆,
B004379,U000459,P000047,轻盈服饰便携装,C03,服饰,pv,2026-06-13 16:36:00,154.00,,douyin,ios,湖北省,武汉市,regular,home,S004380,0,C202601,轻盈服饰,
B004380,U000697,P000146,臻选生鲜旗舰款,C09,生鲜,pv,2026-05-11 09:34:00,112.00,,douyin,ios,山东省,青岛市,regular,product_detail,S004381,0,C202601,臻选生鲜,
B004381,U000056,P000069,云感运动户外日常款,C07,运动户外,pv,2026-02-02 15:51:00,268.00,,wechat,android,浙江省,杭州市,high_value,category,S004382,0,C202606,云感运动,
B004382,U000152,P000032,臻选生鲜便携装,C09,生鲜,cart,2026-04-15 11:14:00,71.00,1,jd,mac,湖北省,武汉市,member,category,S004383,0,C202605,臻选生鲜,
B004383,U000326,P000130,原野服饰套装,C03,服饰,pv,2026-02-03 16:09:00,194.00,,offline,windows,河南省,郑州市,member,category,S004384,0,C202602,原野服饰,
B004384,U000047,P000043,悦活服饰升级版,C03,服饰,cart,2026-06-29 22:10:00,237.00,1,jd,ios,河南省,郑州市,high_value,category,S004385,0,C202604,悦活服饰,
B004385,U000057,P000099,云感服饰日常款,C03,服饰,fav,2026-02-10 14:52:00,230.00,,taobao,android,北京市,北京市,high_value,home,S004386,0,C202605,云感服饰,
B004386,U000755,P000141,云感数码配件旗舰款,C05,数码配件,cart,2026-02-25 12:36:00,220.00,1,douyin,windows,浙江省,杭州市,regular,product_detail,S004387,0,C202604,云感数码,
B004387,U000546,P000165,云感生鲜套装,C09,生鲜,pv,2026-03-08 10:37:00,43.00,,search,mac,福建省,厦门市,regular,home,S004388,0,C202604,云感生鲜,
B004388,U000696,P000073,悦活家居日用升级版,C04,家居日用,cart,2026-05-21 12:43:00,147.00,1,taobao,ios,江苏省,南京市,regular,home,S004389,0,C202606,悦活家居,
B004389,U000113,P000021,云感宠物用品旗舰款,C08,宠物用品,cart,2026-06-18 16:33:00,160.00,1,jd,windows,江苏省,南京市,high_value,search,S004390,0,C202605,云感宠物,
B004390,U000702,P000010,原野旅行用品套装,C10,旅行用品,pv,2026-06-13 20:45:00,302.00,,jd,ios,上海市,上海市,regular,category,S004391,0,C202606,原野旅行,
B004391,U000463,P000049,悦活数码配件日常款,C05,数码配件,pv,2026-05-29 12:33:00,141.00,,offline,ios,浙江省,杭州市,regular,home,S004392,0,C202603,悦活数码,
B004392,U000762,P000103,悦活美妆个护升级版,C01,美妆个护,fav,2026-04-24 20:21:00,76.00,,search,windows,湖北省,武汉市,regular,product_detail,S004393,0,C202601,悦活美妆,
B004393,U000679,P000042,轻氧美妆个护便携装,C01,美妆个护,pv,2026-03-11 15:20:00,69.00,,wechat,windows,山东省,青岛市,regular,home,S004394,0,C202601,轻氧美妆,
B004394,U000008,P000015,云感母婴用品套装,C06,母婴用品,pv,2026-03-07 18:37:00,128.00,,jd,mac,江苏省,南京市,high_value,category,S004395,0,C202601,云感母婴,
B004395,U000061,P000011,轻盈旅行用品旗舰款,C10,旅行用品,cart,2026-06-26 22:12:00,224.00,1,douyin,windows,北京市,北京市,high_value,category,S004396,0,C202604,轻盈旅行,
B004396,U000279,P000150,轻氧母婴用品套装,C06,母婴用品,fav,2026-04-12 16:38:00,76.00,,search,android,浙江省,杭州市,member,home,S004397,0,C202604,轻氧母婴,
B004397,U000016,P000033,云感美妆个护升级版,C01,美妆个护,fav,2026-05-25 14:41:00,88.00,,search,ios,江苏省,南京市,high_value,home,S004398,0,C202604,云感美妆,
B004398,U000312,P000134,臻选数码配件日常款,C05,数码配件,pv,2026-03-03 18:46:00,120.00,,jd,android,湖北省,武汉市,member,search,S004399,0,C202601,臻选数码,
B004399,U000180,P000108,轻氧母婴用品升级版,C06,母婴用品,fav,2026-04-06 21:17:00,86.00,,douyin,windows,河南省,郑州市,member,home,S004400,0,C202604,轻氧母婴,
B004400,U000744,P000013,悦活食品饮料升级版,C02,食品饮料,pv,2026-03-01 20:30:00,91.00,,jd,windows,浙江省,杭州市,regular,home,S004401,0,C202606,悦活食品,
B004401,U000869,P000070,原野宠物用品套装,C08,宠物用品,fav,2026-04-30 10:55:00,147.00,,douyin,windows,四川省,成都市,new,product_detail,S004402,1,C202604,原野宠物,
B004402,U000859,P000158,臻选母婴用品升级版,C06,母婴用品,cart,2026-04-25 20:05:00,121.00,1,jd,ios,广东省,深圳市,new,category,S004403,1,C202604,臻选母婴,
B004403,U000394,P000026,臻选生鲜旗舰款,C09,生鲜,pv,2026-01-19 16:15:00,88.00,,taobao,mac,广东省,深圳市,member,home,S004404,0,C202604,臻选生鲜,
B004404,U000032,P000101,轻盈生鲜旗舰款,C09,生鲜,pv,2026-05-27 23:46:00,111.00,,jd,android,四川省,成都市,high_value,home,S004405,0,C202602,轻盈生鲜,
B004405,U000302,P000165,云感生鲜套装,C09,生鲜,cart,2026-04-03 19:23:00,43.00,1,search,windows,浙江省,杭州市,member,search,S004406,0,C202605,云感生鲜,
B004406,U000411,P000135,云感数码配件套装,C05,数码配件,cart,2026-03-31 21:48:00,182.00,1,wechat,mac,江苏省,南京市,member,product_detail,S004407,0,C202605,云感数码,
B004407,U000487,P000164,臻选食品饮料日常款,C02,食品饮料,pv,2026-01-12 08:45:00,73.00,,search,windows,广东省,深圳市,regular,category,S004408,0,C202601,臻选食品,
B004408,U000729,P000028,原野数码配件升级版,C05,数码配件,fav,2026-06-28 20:53:00,158.00,,douyin,mac,福建省,厦门市,regular,category,S004409,0,C202603,原野数码,
B004409,U000238,P000086,臻选数码配件旗舰款,C05,数码配件,cart,2026-02-19 15:07:00,150.00,1,offline,ios,四川省,成都市,member,category,S004410,0,C202604,臻选数码,
B004410,U000293,P000062,臻选旅行用品便携装,C10,旅行用品,fav,2026-01-04 08:22:00,226.00,,douyin,android,广东省,深圳市,member,product_detail,S004411,0,C202606,臻选旅行,
B004411,U000861,P000145,悦活宠物用品套装,C08,宠物用品,fav,2026-04-09 19:12:00,42.00,,jd,android,湖北省,武汉市,new,home,S004412,1,C202601,悦活宠物,
B004412,U000597,P000067,悦活旅行用品便携装,C10,旅行用品,cart,2026-04-18 16:04:00,195.00,1,douyin,ios,四川省,成都市,regular,product_detail,S004413,0,C202606,悦活旅行,
B004413,U000851,P000001,悦活家居日用旗舰款,C04,家居日用,fav,2026-01-28 11:52:00,141.00,,offline,mac,江苏省,南京市,new,home,S004414,1,C202603,悦活家居,
B004414,U000347,P000139,悦活运动户外日常款,C07,运动户外,pv,2026-02-04 14:36:00,358.00,,offline,mac,河南省,郑州市,member,search,S004415,0,C202602,悦活运动,
B004415,U000155,P000109,悦活旅行用品日常款,C10,旅行用品,pv,2026-05-12 11:10:00,614.00,,douyin,windows,四川省,成都市,member,product_detail,S004416,0,C202604,悦活旅行,
B004416,U000752,P000055,悦活宠物用品套装,C08,宠物用品,fav,2026-03-14 16:48:00,100.00,,offline,mac,福建省,厦门市,regular,search,S004417,0,C202601,悦活宠物,
B004417,U000395,P000010,原野旅行用品套装,C10,旅行用品,fav,2026-03-16 19:07:00,302.00,,douyin,windows,上海市,上海市,member,home,S004418,0,C202605,原野旅行,
B004418,U000536,P000171,云感生鲜旗舰款,C09,生鲜,pv,2026-02-14 12:16:00,30.00,,offline,windows,江苏省,南京市,regular,search,S004419,0,C202605,云感生鲜,
B004419,U000253,P000016,原野运动户外旗舰款,C07,运动户外,pv,2026-06-27 14:47:00,164.00,,taobao,ios,上海市,上海市,member,search,S004420,0,C202603,原野运动,
B004420,U000726,P000058,原野生鲜升级版,C09,生鲜,pv,2026-04-23 16:45:00,44.00,,douyin,windows,江苏省,南京市,regular,home,S004421,0,C202605,原野生鲜,
B004421,U000080,P000084,轻氧服饰日常款,C03,服饰,pv,2026-05-06 17:58:00,130.00,,douyin,android,广东省,深圳市,high_value,category,S004422,0,C202601,轻氧服饰,
B004422,U000454,P000029,轻盈食品饮料日常款,C02,食品饮料,cart,2026-03-25 23:53:00,91.00,1,douyin,mac,河南省,郑州市,regular,product_detail,S004423,0,C202606,轻盈食品,
B004423,U000330,P000131,轻盈生鲜旗舰款,C09,生鲜,pv,2026-03-30 18:14:00,85.00,,douyin,ios,河南省,郑州市,member,search,S004424,0,C202605,轻盈生鲜,
B004424,U000249,P000074,臻选美妆个护日常款,C01,美妆个护,pv,2026-01-17 21:10:00,71.00,,douyin,android,江苏省,南京市,member,category,S004425,0,C202602,臻选美妆,
B004425,U000229,P000097,悦活母婴用品便携装,C06,母婴用品,pv,2026-04-21 20:23:00,123.00,,wechat,ios,江苏省,南京市,member,category,S004426,0,C202605,悦活母婴,
B004426,U000898,P000022,原野母婴用品便携装,C06,母婴用品,fav,2026-04-23 18:40:00,190.00,,offline,ios,山东省,青岛市,new,product_detail,S004427,1,C202606,原野母婴,
B004427,U000452,P000088,原野家居日用升级版,C04,家居日用,pv,2026-02-19 15:16:00,89.00,,taobao,mac,江苏省,南京市,regular,category,S004428,0,C202602,原野家居,
B004428,U000773,P000051,云感宠物用品旗舰款,C08,宠物用品,cart,2026-01-09 20:22:00,64.00,1,taobao,android,上海市,上海市,regular,home,S004429,0,C202606,云感宠物,
B004429,U000266,P000010,原野旅行用品套装,C10,旅行用品,cart,2026-05-18 17:30:00,302.00,1,search,windows,湖北省,武汉市,member,product_detail,S004430,0,C202601,原野旅行,
B004430,U000228,P000069,云感运动户外日常款,C07,运动户外,pv,2026-04-17 20:33:00,268.00,,taobao,mac,广东省,深圳市,member,search,S004431,0,C202603,云感运动,
B004431,U000419,P000134,臻选数码配件日常款,C05,数码配件,cart,2026-06-22 23:15:00,120.00,1,offline,android,湖北省,武汉市,member,category,S004432,0,C202602,臻选数码,
B004432,U000010,P000009,云感数码配件日常款,C05,数码配件,cart,2026-05-06 23:17:00,295.00,1,offline,android,浙江省,杭州市,high_value,search,S004433,0,C202606,云感数码,
B004433,U000028,P000157,悦活旅行用品便携装,C10,旅行用品,pv,2026-03-26 17:09:00,436.00,,wechat,windows,四川省,成都市,high_value,home,S004434,0,C202601,悦活旅行,
B004434,U000024,P000060,轻氧数码配件套装,C05,数码配件,pv,2026-06-12 15:54:00,269.00,,search,ios,湖北省,武汉市,high_value,search,S004435,0,C202605,轻氧数码,
B004435,U000439,P000133,悦活美妆个护升级版,C01,美妆个护,pv,2026-04-11 11:59:00,47.00,,search,mac,福建省,厦门市,regular,category,S004436,0,C202605,悦活美妆,
B004436,U000866,P000068,臻选旅行用品升级版,C10,旅行用品,pv,2026-06-17 23:39:00,202.00,,wechat,android,湖北省,武汉市,new,product_detail,S004437,1,C202603,臻选旅行,
B004437,U000102,P000054,轻氧美妆个护日常款,C01,美妆个护,fav,2026-05-22 22:21:00,138.00,,offline,mac,北京市,北京市,high_value,category,S004438,0,C202601,轻氧美妆,
B004438,U000603,P000033,云感美妆个护升级版,C01,美妆个护,pv,2026-02-09 18:29:00,88.00,,offline,windows,上海市,上海市,regular,category,S004439,0,C202601,云感美妆,
B004439,U000558,P000028,原野数码配件升级版,C05,数码配件,cart,2026-01-23 09:34:00,158.00,1,wechat,android,湖北省,武汉市,regular,category,S004440,0,C202601,原野数码,
B004440,U000597,P000090,轻氧旅行用品套装,C10,旅行用品,fav,2026-06-08 14:34:00,170.00,,wechat,ios,四川省,成都市,regular,product_detail,S004441,0,C202606,轻氧旅行,
B004441,U000024,P000067,悦活旅行用品便携装,C10,旅行用品,fav,2026-05-04 09:47:00,195.00,,douyin,ios,湖北省,武汉市,high_value,search,S004442,0,C202604,悦活旅行,
B004442,U000458,P000060,轻氧数码配件套装,C05,数码配件,pv,2026-01-24 19:31:00,269.00,,wechat,android,湖北省,武汉市,regular,home,S004443,0,C202605,轻氧数码,
B004443,U000480,P000008,臻选美妆个护升级版,C01,美妆个护,pv,2026-01-28 13:02:00,69.00,,offline,windows,福建省,厦门市,regular,search,S004444,0,C202602,臻选美妆,
B004444,U000013,P000038,臻选母婴用品升级版,C06,母婴用品,cart,2026-01-27 22:37:00,188.00,1,jd,android,河南省,郑州市,high_value,home,S004445,0,C202604,臻选母婴,
B004445,U000588,P000146,臻选生鲜旗舰款,C09,生鲜,fav,2026-03-16 15:27:00,112.00,,douyin,android,上海市,上海市,regular,search,S004446,0,C202602,臻选生鲜,
B004446,U000442,P000105,云感运动户外套装,C07,运动户外,pv,2026-04-08 20:59:00,142.00,,wechat,ios,湖北省,武汉市,regular,home,S004447,0,C202602,云感运动,
B004447,U000766,P000024,轻氧食品饮料日常款,C02,食品饮料,pv,2026-06-19 16:14:00,55.00,,douyin,android,山东省,青岛市,regular,home,S004448,0,C202603,轻氧食品,
B004448,U000807,P000137,轻盈数码配件便携装,C05,数码配件,pv,2026-06-05 16:24:00,216.00,,wechat,windows,上海市,上海市,regular,search,S004449,0,C202602,轻盈数码,
B004449,U000568,P000045,云感食品饮料套装,C02,食品饮料,fav,2026-03-13 21:49:00,67.00,,taobao,windows,山东省,青岛市,regular,category,S004450,0,C202606,云感食品,
B004450,U000200,P000010,原野旅行用品套装,C10,旅行用品,pv,2026-04-30 17:43:00,302.00,,offline,ios,浙江省,杭州市,member,home,S004451,0,C202605,原野旅行,
B004451,U000288,P000092,臻选服饰便携装,C03,服饰,cart,2026-03-01 08:30:00,291.00,1,search,windows,湖北省,武汉市,member,search,S004452,0,C202601,臻选服饰,
B004452,U000680,P000150,轻氧母婴用品套装,C06,母婴用品,pv,2026-06-27 23:41:00,76.00,,offline,mac,福建省,厦门市,regular,category,S004453,0,C202603,轻氧母婴,
B004453,U000841,P000145,悦活宠物用品套装,C08,宠物用品,pv,2026-02-17 12:30:00,42.00,,taobao,android,江苏省,南京市,new,home,S004454,1,C202606,悦活宠物,
