order_id,user_id,product_id,product_name,category_id,category_name,quantity,price,created_at,channel
O001404,U000432,P000065,轻盈生鲜套装,C09,生鲜,1,41.00,2026-05-08 15:15:00,offline
O001404,U000432,P000093,云感生鲜升级版,C09,生鲜,1,39.00,2026-05-08 15:15:00,offline
O001404,U000432,P000125,轻盈生鲜套装,C09,生鲜,1,62.00,2026-05-08 15:15:00,offline
O001405,U000019,P000063,云感母婴用品升级版,C06,母婴用品,1,165.00,2026-05-08 20:32:00,wechat
O001406,U000077,P000066,轻氧母婴用品旗舰款,C06,母婴用品,1,76.00,2026-05-08 15:46:00,offline
O001407,U000629,P000081,云感数码配件旗舰款,C05,数码配件,1,152.00,2026-05-08 17:43:00,taobao
O001407,U000629,P000033,云感美妆个护升级版,C01,美妆个护,1,88.00,2026-05-08 17:43:00,taobao
O001408,U000459,P000067,悦活旅行用品便携装,C10,旅行用品,1,195.00,2026-05-08 14:44:00,taobao
O001408,U000459,P000119,轻盈宠物用品日常款,C08,宠物用品,1,99.00,2026-05-08 14:44:00,taobao
O001408,U000459,P000086,臻选数码配件旗舰款,C05,数码配件,1,150.00,2026-05-08 14:44:00,taobao
O001409,U000013,P000030,轻氧家居日用套装,C04,家居日用,1,106.00,2026-05-09 12:09:00,taobao
O001410,U000430,P000018,轻氧生鲜升级版,C09,生鲜,1,81.00,2026-05-09 23:39:00,taobao
O001410,U000430,P000031,悦活运动户外旗舰款,C07,运动户外,1,98.00,2026-05-09 23:39:00,taobao
O001410,U000430,P000003,云感生鲜升级版,C09,生鲜,1,73.00,2026-05-09 23:39:00,taobao
O001410,U000430,P000007,悦活服饰便携装,C03,服饰,1,344.00,2026-05-09 23:39:00,taobao
O001411,U000748,P000117,云感食品饮料便携装,C02,食品饮料,1,54.00,2026-05-09 17:43:00,wechat
O001411,U000748,P000126,轻氧旅行用品旗舰款,C10,旅行用品,1,248.00,2026-05-09 17:43:00,wechat
O001411,U000748,P000039,云感生鲜日常款,C09,生鲜,1,109.00,2026-05-09 17:43:00,wechat
O001412,U000736,P000112,原野生鲜便携装,C09,生鲜,1,113.00,2026-05-09 12:40:00,offline
O001412,U000736,P000151,悦活美妆个护旗舰款,C01,美妆个护,2,38.00,2026-05-09 12:40:00,offline
O001412,U000736,P000046,原野食品饮料旗舰款,C02,食品饮料,1,69.00,2026-05-09 12:40:00,offline
O001413,U000422,P000110,臻选美妆个护套装,C01,美妆个护,1,81.00,2026-05-09 10:11:00,search
O001413,U000422,P000070,原野宠物用品套装,C08,宠物用品,1,147.00,2026-05-09 10:11:00,search
O001414,U000855,P000163,悦活生鲜升级版,C09,生鲜,3,69.00,2026-05-09 17:12:00,douyin
O001414,U000855,P000028,原野数码配件升级版,C05,数码配件,1,158.00,2026-05-09 17:12:00,douyin
O001414,U000855,P000169,悦活生鲜日常款,C09,生鲜,1,42.00,2026-05-09 17:12:00,douyin
O001414,U000855,P000120,轻氧宠物用品套装,C08,宠物用品,1,58.00,2026-05-09 17:12:00,douyin
O001415,U000477,P000124,原野食品饮料日常款,C02,食品饮料,1,60.00,2026-05-09 14:28:00,jd
O001415,U000477,P000091,悦活母婴用品旗舰款,C06,母婴用品,3,87.00,2026-05-09 14:28:00,jd
O001415,U000477,P000064,原野宠物用品日常款,C08,宠物用品,1,140.00,2026-05-09 14:28:00,jd
O001415,U000477,P000137,轻盈数码配件便携装,C05,数码配件,1,216.00,2026-05-09 14:28:00,jd
O001416,U000340,P000025,悦活宠物用品套装,C08,宠物用品,1,105.00,2026-05-09 12:56:00,jd
O001416,U000340,P000074,臻选美妆个护日常款,C01,美妆个护,1,71.00,2026-05-09 12:56:00,jd
O001417,U000526,P000117,云感食品饮料便携装,C02,食品饮料,1,54.00,2026-05-09 08:46:00,douyin
O001417,U000526,P000013,悦活食品饮料升级版,C02,食品饮料,1,91.00,2026-05-09 08:46:00,douyin
O001418,U000782,P000064,原野宠物用品日常款,C08,宠物用品,1,140.00,2026-05-09 20:01:00,search
O001418,U000782,P000078,轻氧运动户外升级版,C07,运动户外,1,332.00,2026-05-09 20:01:00,search
O001418,U000782,P000128,臻选旅行用品升级版,C10,旅行用品,1,514.00,2026-05-09 20:01:00,search
O001419,U000774,P000132,轻氧家居日用便携装,C04,家居日用,2,91.00,2026-05-09 16:42:00,offline
O001419,U000774,P000079,悦活服饰日常款,C03,服饰,3,452.00,2026-05-09 16:42:00,offline
O001419,U000774,P000113,轻盈旅行用品升级版,C10,旅行用品,1,483.00,2026-05-09 16:42:00,offline
O001420,U000070,P000033,云感美妆个护升级版,C01,美妆个护,1,88.00,2026-05-10 08:45:00,offline
O001420,U000070,P000065,轻盈生鲜套装,C09,生鲜,2,41.00,2026-05-10 08:45:00,offline
O001420,U000070,P000001,悦活家居日用旗舰款,C04,家居日用,1,141.00,2026-05-10 08:45:00,offline
O001421,U000039,P000140,臻选食品饮料套装,C02,食品饮料,1,71.00,2026-05-10 15:35:00,search
O001421,U000039,P000039,云感生鲜日常款,C09,生鲜,4,109.00,2026-05-10 15:35:00,search
O001422,U000754,P000153,云感美妆个护升级版,C01,美妆个护,1,48.00,2026-05-10 12:29:00,taobao
O001422,U000754,P000074,臻选美妆个护日常款,C01,美妆个护,1,71.00,2026-05-10 12:29:00,taobao
O001422,U000754,P000029,轻盈食品饮料日常款,C02,食品饮料,1,91.00,2026-05-10 12:29:00,taobao
O001423,U000320,P000135,云感数码配件套装,C05,数码配件,1,182.00,2026-05-10 17:01:00,wechat
O001423,U000320,P000084,轻氧服饰日常款,C03,服饰,2,130.00,2026-05-10 17:01:00,wechat
O001423,U000320,P000049,悦活数码配件日常款,C05,数码配件,1,141.00,2026-05-10 17:01:00,wechat
O001424,U000835,P000107,轻盈运动户外便携装,C07,运动户外,1,176.00,2026-05-10 10:07:00,jd
O001424,U000835,P000044,臻选食品饮料日常款,C02,食品饮料,1,28.00,2026-05-10 10:07:00,jd
O001424,U000835,P000113,轻盈旅行用品升级版,C10,旅行用品,1,483.00,2026-05-10 10:07:00,jd
O001425,U000132,P000149,轻盈家居日用日常款,C04,家居日用,1,110.00,2026-05-10 20:20:00,jd
O001425,U000132,P000161,轻盈家居日用旗舰款,C04,家居日用,1,160.00,2026-05-10 20:20:00,jd
O001425,U000132,P000031,悦活运动户外旗舰款,C07,运动户外,1,98.00,2026-05-10 20:20:00,jd
O001425,U000132,P000125,轻盈生鲜套装,C09,生鲜,1,62.00,2026-05-10 20:20:00,jd
O001426,U000683,P000064,原野宠物用品日常款,C08,宠物用品,2,140.00,2026-05-10 16:24:00,wechat
O001426,U000683,P000014,臻选食品饮料日常款,C02,食品饮料,1,60.00,2026-05-10 16:24:00,wechat
O001426,U000683,P000004,原野旅行用品日常款,C10,旅行用品,1,271.00,2026-05-10 16:24:00,wechat
O001426,U000683,P000168,轻氧服饰升级版,C03,服饰,1,368.00,2026-05-10 16:24:00,wechat
O001427,U000078,P000058,原野生鲜升级版,C09,生鲜,1,44.00,2026-05-10 21:07:00,wechat
O001427,U000078,P000097,悦活母婴用品便携装,C06,母婴用品,1,123.00,2026-05-10 21:07:00,wechat
O001427,U000078,P000018,轻氧生鲜升级版,C09,生鲜,1,81.00,2026-05-10 21:07:00,wechat
O001428,U000328,P000041,轻盈家居日用旗舰款,C04,家居日用,1,166.00,2026-05-10 11:56:00,douyin
O001429,U000675,P000137,轻盈数码配件便携装,C05,数码配件,1,216.00,2026-05-10 11:26:00,offline
O001429,U000675,P000030,轻氧家居日用套装,C04,家居日用,1,106.00,2026-05-10 11:26:00,offline
O001429,U000675,P000002,臻选服饰便携装,C03,服饰,1,332.00,2026-05-10 11:26:00,offline
O001430,U000308,P000016,原野运动户外旗舰款,C07,运动户外,1,164.00,2026-05-10 09:23:00,wechat
O001431,U000509,P000148,原野数码配件升级版,C05,数码配件,1,136.00,2026-05-11 18:50:00,search
O001431,U000509,P000112,原野生鲜便携装,C09,生鲜,1,113.00,2026-05-11 18:50:00,search
O001431,U000509,P000019,悦活家居日用日常款,C04,家居日用,2,71.00,2026-05-11 18:50:00,search
O001431,U000509,P000112,原野生鲜便携装,C09,生鲜,1,113.00,2026-05-11 18:50:00,search
O001432,U000810,P000104,臻选旅行用品日常款,C10,旅行用品,1,352.00,2026-05-11 19:55:00,douyin
O001432,U000810,P000105,云感运动户外套装,C07,运动户外,2,142.00,2026-05-11 19:55:00,douyin
O001432,U000810,P000098,臻选家居日用升级版,C04,家居日用,1,90.00,2026-05-11 19:55:00,douyin
O001432,U000810,P000023,轻盈食品饮料升级版,C02,食品饮料,1,79.00,2026-05-11 19:55:00,douyin
O001433,U000667,P000021,云感宠物用品旗舰款,C08,宠物用品,1,160.00,2026-05-11 15:29:00,offline
O001433,U000667,P000122,臻选运动户外便携装,C07,运动户外,1,212.00,2026-05-11 15:29:00,offline
O001434,U000437,P000127,悦活食品饮料便携装,C02,食品饮料,1,39.00,2026-05-11 19:23:00,wechat
O001434,U000437,P000091,悦活母婴用品旗舰款,C06,母婴用品,2,87.00,2026-05-11 19:23:00,wechat
O001434,U000437,P000101,轻盈生鲜旗舰款,C09,生鲜,4,111.00,2026-05-11 19:23:00,wechat
O001435,U000587,P000016,原野运动户外旗舰款,C07,运动户外,1,164.00,2026-05-11 17:11:00,jd
O001435,U000587,P000162,轻氧食品饮料便携装,C02,食品饮料,1,73.00,2026-05-11 17:11:00,jd
O001436,U000363,P000014,臻选食品饮料日常款,C02,食品饮料,4,60.00,2026-05-11 19:47:00,taobao
O001436,U000363,P000071,轻盈宠物用品旗舰款,C08,宠物用品,1,144.00,2026-05-11 19:47:00,taobao
O001436,U000363,P000075,云感母婴用品套装,C06,母婴用品,2,82.00,2026-05-11 19:47:00,taobao
O001436,U000363,P000124,原野食品饮料日常款,C02,食品饮料,1,60.00,2026-05-11 19:47:00,taobao
O001437,U000840,P000014,臻选食品饮料日常款,C02,食品饮料,1,60.00,2026-05-11 19:53:00,wechat
O001437,U000840,P000141,云感数码配件旗舰款,C05,数码配件,1,220.00,2026-05-11 19:53:00,wechat
O001437,U000840,P000147,云感数码配件便携装,C05,数码配件,1,281.00,2026-05-11 19:53:00,wechat
O001438,U000357,P000044,臻选食品饮料日常款,C02,食品饮料,4,28.00,2026-05-11 19:36:00,offline
O001439,U000343,P000165,云感生鲜套装,C09,生鲜,4,43.00,2026-05-11 22:16:00,douyin
O001440,U000608,P000057,云感数码配件便携装,C05,数码配件,1,79.00,2026-05-11 09:13:00,offline
O001440,U000608,P000104,臻选旅行用品日常款,C10,旅行用品,1,352.00,2026-05-11 09:13:00,offline
O001440,U000608,P000025,悦活宠物用品套装,C08,宠物用品,1,105.00,2026-05-11 09:13:00,offline
O001440,U000608,P000119,轻盈宠物用品日常款,C08,宠物用品,1,99.00,2026-05-11 09:13:00,offline
O001441,U000105,P000051,云感宠物用品旗舰款,C08,宠物用品,3,64.00,2026-05-11 20:56:00,wechat
O001442,U000868,P000108,轻氧母婴用品升级版,C06,母婴用品,1,86.00,2026-05-12 12:43:00,wechat
O001443,U000555,P000171,云感生鲜旗舰款,C09,生鲜,1,30.00,2026-05-12 10:38:00,search
O001443,U000555,P000159,云感旅行用品日常款,C10,旅行用品,1,514.00,2026-05-12 10:38:00,search
O001443,U000555,P000100,原野运动户外套装,C07,运动户外,3,235.00,2026-05-12 10:38:00,search
O001444,U000667,P000026,臻选生鲜旗舰款,C09,生鲜,1,88.00,2026-05-12 21:46:00,search
O001444,U000667,P000104,臻选旅行用品日常款,C10,旅行用品,1,352.00,2026-05-12 21:46:00,search
O001444,U000667,P000019,悦活家居日用日常款,C04,家居日用,1,71.00,2026-05-12 21:46:00,search
O001444,U000667,P000090,轻氧旅行用品套装,C10,旅行用品,1,170.00,2026-05-12 21:46:00,search
O001445,U000708,P000080,臻选家居日用套装,C04,家居日用,3,148.00,2026-05-12 13:43:00,wechat
O001445,U000708,P000003,云感生鲜升级版,C09,生鲜,1,73.00,2026-05-12 13:43:00,wechat
O001445,U000708,P000145,悦活宠物用品套装,C08,宠物用品,1,42.00,2026-05-12 13:43:00,wechat
O001446,U000841,P000007,悦活服饰便携装,C03,服饰,1,344.00,2026-05-12 15:54:00,search
O001446,U000841,P000088,原野家居日用升级版,C04,家居日用,1,89.00,2026-05-12 15:54:00,search
O001447,U000108,P000084,轻氧服饰日常款,C03,服饰,1,130.00,2026-05-12 10:17:00,offline
O001447,U000108,P000004,原野旅行用品日常款,C10,旅行用品,3,271.00,2026-05-12 10:17:00,offline
O001447,U000108,P000127,悦活食品饮料便携装,C02,食品饮料,1,39.00,2026-05-12 10:17:00,offline
O001448,U000500,P000014,臻选食品饮料日常款,C02,食品饮料,1,60.00,2026-05-12 11:21:00,wechat
O001449,U000254,P000053,轻盈服饰升级版,C03,服饰,1,262.00,2026-05-12 08:57:00,jd
O001450,U000074,P000070,原野宠物用品套装,C08,宠物用品,4,147.00,2026-05-12 12:43:00,taobao
O001450,U000074,P000058,原野生鲜升级版,C09,生鲜,1,44.00,2026-05-12 12:43:00,taobao
O001450,U000074,P000018,轻氧生鲜升级版,C09,生鲜,1,81.00,2026-05-12 12:43:00,taobao
O001450,U000074,P000143,轻盈美妆个护升级版,C01,美妆个护,1,53.00,2026-05-12 12:43:00,taobao
O001451,U000742,P000169,悦活生鲜日常款,C09,生鲜,1,42.00,2026-05-12 23:11:00,offline
O001452,U000071,P000131,轻盈生鲜旗舰款,C09,生鲜,1,85.00,2026-05-12 19:32:00,jd
O001452,U000071,P000153,云感美妆个护升级版,C01,美妆个护,1,48.00,2026-05-12 19:32:00,jd
O001452,U000071,P000001,悦活家居日用旗舰款,C04,家居日用,1,141.00,2026-05-12 19:32:00,jd
O001452,U000071,P000037,悦活运动户外便携装,C07,运动户外,1,152.00,2026-05-12 19:32:00,jd
O001453,U000260,P000033,云感美妆个护升级版,C01,美妆个护,1,88.00,2026-05-13 08:09:00,jd
O001453,U000260,P000024,轻氧食品饮料日常款,C02,食品饮料,1,55.00,2026-05-13 08:09:00,jd
O001454,U000131,P000002,臻选服饰便携装,C03,服饰,1,332.00,2026-05-13 12:24:00,offline
O001454,U000131,P000003,云感生鲜升级版,C09,生鲜,4,73.00,2026-05-13 12:24:00,offline
O001455,U000222,P000037,悦活运动户外便携装,C07,运动户外,1,152.00,2026-05-13 13:44:00,search
O001456,U000460,P000080,臻选家居日用套装,C04,家居日用,3,148.00,2026-05-13 15:25:00,douyin
O001456,U000460,P000107,轻盈运动户外便携装,C07,运动户外,1,176.00,2026-05-13 15:25:00,douyin
O001456,U000460,P000160,原野旅行用品套装,C10,旅行用品,1,231.00,2026-05-13 15:25:00,douyin
O001456,U000460,P000152,臻选数码配件便携装,C05,数码配件,3,302.00,2026-05-13 15:25:00,douyin
O001457,U000680,P000062,臻选旅行用品便携装,C10,旅行用品,3,226.00,2026-05-13 13:21:00,wechat
O001457,U000680,P000045,云感食品饮料套装,C02,食品饮料,2,67.00,2026-05-13 13:21:00,wechat
O001457,U000680,P000037,悦活运动户外便携装,C07,运动户外,1,152.00,2026-05-13 13:21:00,wechat
O001457,U000680,P000064,原野宠物用品日常款,C08,宠物用品,1,140.00,2026-05-13 13:21:00,wechat
O001458,U000557,P000119,轻盈宠物用品日常款,C08,宠物用品,1,99.00,2026-05-13 08:26:00,jd
O001459,U000786,P000144,轻氧美妆个护日常款,C01,美妆个护,1,118.00,2026-05-13 16:00:00,douyin
O001459,U000786,P000168,轻氧服饰升级版,C03,服饰,1,368.00,2026-05-13 16:00:00,douyin
O001459,U000786,P000118,原野美妆个护升级版,C01,美妆个护,1,133.00,2026-05-13 16:00:00,douyin
O001459,U000786,P000012,轻氧母婴用品便携装,C06,母婴用品,1,128.00,2026-05-13 16:00:00,douyin
O001460,U000307,P000137,轻盈数码配件便携装,C05,数码配件,1,216.00,2026-05-13 15:48:00,jd
O001460,U000307,P000109,悦活旅行用品日常款,C10,旅行用品,1,614.00,2026-05-13 15:48:00,jd
O001460,U000307,P000130,原野服饰套装,C03,服饰,1,194.00,2026-05-13 15:48:00,jd
O001460,U000307,P000040,原野数码配件套装,C05,数码配件,1,162.00,2026-05-13 15:48:00,jd
O001461,U000599,P000058,原野生鲜升级版,C09,生鲜,1,44.00,2026-05-13 10:30:00,douyin
O001462,U000335,P000039,云感生鲜日常款,C09,生鲜,1,109.00,2026-05-13 22:54:00,taobao
O001462,U000335,P000172,原野宠物用品便携装,C08,宠物用品,1,99.00,2026-05-13 22:54:00,taobao
O001462,U000335,P000057,云感数码配件便携装,C05,数码配件,1,79.00,2026-05-13 22:54:00,taobao
O001463,U000195,P000151,悦活美妆个护旗舰款,C01,美妆个护,1,38.00,2026-05-13 14:38:00,offline
O001463,U000195,P000126,轻氧旅行用品旗舰款,C10,旅行用品,1,248.00,2026-05-13 14:38:00,offline
O001463,U000195,P000097,悦活母婴用品便携装,C06,母婴用品,3,123.00,2026-05-13 14:38:00,offline
O001464,U000530,P000066,轻氧母婴用品旗舰款,C06,母婴用品,1,76.00,2026-05-14 12:00:00,wechat
O001464,U000530,P000141,云感数码配件旗舰款,C05,数码配件,1,220.00,2026-05-14 12:00:00,wechat
O001464,U000530,P000041,轻盈家居日用旗舰款,C04,家居日用,1,166.00,2026-05-14 12:00:00,wechat
O001465,U000686,P000099,云感服饰日常款,C03,服饰,1,230.00,2026-05-14 11:31:00,douyin
O001465,U000686,P000034,原野生鲜日常款,C09,生鲜,1,71.00,2026-05-14 11:31:00,douyin
O001465,U000686,P000066,轻氧母婴用品旗舰款,C06,母婴用品,1,76.00,2026-05-14 11:31:00,douyin
O001465,U000686,P000043,悦活服饰升级版,C03,服饰,2,237.00,2026-05-14 11:31:00,douyin
O001466,U000265,P000026,臻选生鲜旗舰款,C09,生鲜,1,88.00,2026-05-14 15:51:00,search
O001466,U000265,P000004,原野旅行用品日常款,C10,旅行用品,1,271.00,2026-05-14 15:51:00,search
O001466,U000265,P000036,轻氧食品饮料旗舰款,C02,食品饮料,1,73.00,2026-05-14 15:51:00,search
O001466,U000265,P000030,轻氧家居日用套装,C04,家居日用,4,106.00,2026-05-14 15:51:00,search
O001467,U000657,P000005,轻盈数码配件套装,C05,数码配件,2,256.00,2026-05-14 22:13:00,offline
O001468,U000023,P000135,云感数码配件套装,C05,数码配件,4,182.00,2026-05-14 20:49:00,wechat
O001469,U000576,P000133,悦活美妆个护升级版,C01,美妆个护,1,47.00,2026-05-14 09:06:00,taobao
O001469,U000576,P000093,云感生鲜升级版,C09,生鲜,1,39.00,2026-05-14 09:06:00,taobao
O001469,U000576,P000143,轻盈美妆个护升级版,C01,美妆个护,1,53.00,2026-05-14 09:06:00,taobao
O001469,U000576,P000036,轻氧食品饮料旗舰款,C02,食品饮料,1,73.00,2026-05-14 09:06:00,taobao
O001470,U000551,P000007,悦活服饰便携装,C03,服饰,1,344.00,2026-05-14 15:23:00,search
O001470,U000551,P000106,原野母婴用品旗舰款,C06,母婴用品,1,102.00,2026-05-14 15:23:00,search
O001471,U000143,P000165,云感生鲜套装,C09,生鲜,4,43.00,2026-05-14 18:19:00,offline
O001471,U000143,P000039,云感生鲜日常款,C09,生鲜,1,109.00,2026-05-14 18:19:00,offline
O001471,U000143,P000090,轻氧旅行用品套装,C10,旅行用品,1,170.00,2026-05-14 18:19:00,offline
O001471,U000143,P000106,原野母婴用品旗舰款,C06,母婴用品,4,102.00,2026-05-14 18:19:00,offline
O001472,U000744,P000169,悦活生鲜日常款,C09,生鲜,1,42.00,2026-05-14 14:16:00,search
O001472,U000744,P000117,云感食品饮料便携装,C02,食品饮料,1,54.00,2026-05-14 14:16:00,search
O001472,U000744,P000047,轻盈服饰便携装,C03,服饰,1,154.00,2026-05-14 14:16:00,search
O001473,U000688,P000001,悦活家居日用旗舰款,C04,家居日用,4,141.00,2026-05-14 09:08:00,douyin
O001473,U000688,P000039,云感生鲜日常款,C09,生鲜,1,109.00,2026-05-14 09:08:00,douyin
O001473,U000688,P000023,轻盈食品饮料升级版,C02,食品饮料,1,79.00,2026-05-14 09:08:00,douyin
O001473,U000688,P000119,轻盈宠物用品日常款,C08,宠物用品,1,99.00,2026-05-14 09:08:00,douyin
O001474,U000195,P000098,臻选家居日用升级版,C04,家居日用,1,90.00,2026-05-14 11:42:00,taobao
O001474,U000195,P000010,原野旅行用品套装,C10,旅行用品,1,302.00,2026-05-14 11:42:00,taobao
O001474,U000195,P000057,云感数码配件便携装,C05,数码配件,1,79.00,2026-05-14 11:42:00,taobao
O001474,U000195,P000054,轻氧美妆个护日常款,C01,美妆个护,1,138.00,2026-05-14 11:42:00,taobao
O001475,U000421,P000074,臻选美妆个护日常款,C01,美妆个护,1,71.00,2026-05-15 14:03:00,search
O001476,U000655,P000172,原野宠物用品便携装,C08,宠物用品,1,99.00,2026-05-15 20:38:00,jd
O001476,U000655,P000110,臻选美妆个护套装,C01,美妆个护,1,81.00,2026-05-15 20:38:00,jd
O001476,U000655,P000016,原野运动户外旗舰款,C07,运动户外,4,164.00,2026-05-15 20:38:00,jd
O001477,U000427,P000091,悦活母婴用品旗舰款,C06,母婴用品,1,87.00,2026-05-15 11:36:00,search
O001477,U000427,P000144,轻氧美妆个护日常款,C01,美妆个护,2,118.00,2026-05-15 11:36:00,search
O001478,U000420,P000145,悦活宠物用品套装,C08,宠物用品,1,42.00,2026-05-15 12:16:00,taobao
O001478,U000420,P000077,轻盈服饰便携装,C03,服饰,1,279.00,2026-05-15 12:16:00,taobao
O001478,U000420,P000151,悦活美妆个护旗舰款,C01,美妆个护,1,38.00,2026-05-15 12:16:00,taobao
O001479,U000286,P000144,轻氧美妆个护日常款,C01,美妆个护,1,118.00,2026-05-15 13:23:00,search
O001480,U000895,P000135,云感数码配件套装,C05,数码配件,1,182.00,2026-05-15 15:39:00,offline
O001480,U000895,P000015,云感母婴用品套装,C06,母婴用品,1,128.00,2026-05-15 15:39:00,offline
O001480,U000895,P000139,悦活运动户外日常款,C07,运动户外,1,358.00,2026-05-15 15:39:00,offline
O001480,U000895,P000168,轻氧服饰升级版,C03,服饰,1,368.00,2026-05-15 15:39:00,offline
O001481,U000645,P000014,臻选食品饮料日常款,C02,食品饮料,1,60.00,2026-05-15 14:40:00,douyin
O001481,U000645,P000085,悦活家居日用套装,C04,家居日用,1,70.00,2026-05-15 14:40:00,douyin
O001482,U000871,P000124,原野食品饮料日常款,C02,食品饮料,1,60.00,2026-05-15 22:23:00,taobao
O001483,U000887,P000138,轻氧数码配件升级版,C05,数码配件,1,150.00,2026-05-15 22:25:00,search
O001483,U000887,P000170,臻选生鲜套装,C09,生鲜,2,77.00,2026-05-15 22:25:00,search
O001483,U000887,P000024,轻氧食品饮料日常款,C02,食品饮料,1,55.00,2026-05-15 22:25:00,search
O001484,U000858,P000032,臻选生鲜便携装,C09,生鲜,1,71.00,2026-05-15 21:44:00,douyin
O001484,U000858,P000050,臻选生鲜套装,C09,生鲜,1,108.00,2026-05-15 21:44:00,douyin
O001484,U000858,P000073,悦活家居日用升级版,C04,家居日用,1,147.00,2026-05-15 21:44:00,douyin
O001484,U000858,P000125,轻盈生鲜套装,C09,生鲜,1,62.00,2026-05-15 21:44:00,douyin
O001485,U000177,P000033,云感美妆个护升级版,C01,美妆个护,3,88.00,2026-05-15 16:57:00,offline
O001486,U000199,P000022,原野母婴用品便携装,C06,母婴用品,1,190.00,2026-05-16 20:09:00,offline
O001487,U000270,P000020,臻选数码配件套装,C05,数码配件,1,252.00,2026-05-16 21:59:00,search
O001488,U000884,P000115,悦活美妆个护套装,C01,美妆个护,1,86.00,2026-05-16 13:44:00,douyin
O001489,U000270,P000155,轻盈生鲜套装,C09,生鲜,1,106.00,2026-05-16 08:17:00,wechat
O001489,U000270,P000081,云感数码配件旗舰款,C05,数码配件,4,152.00,2026-05-16 08:17:00,wechat
O001489,U000270,P000121,悦活运动户外旗舰款,C07,运动户外,1,291.00,2026-05-16 08:17:00,wechat
O001490,U000803,P000086,臻选数码配件旗舰款,C05,数码配件,1,150.00,2026-05-16 14:06:00,jd
O001490,U000803,P000157,悦活旅行用品便携装,C10,旅行用品,1,436.00,2026-05-16 14:06:00,jd
O001490,U000803,P000145,悦活宠物用品套装,C08,宠物用品,1,42.00,2026-05-16 14:06:00,jd
O001490,U000803,P000138,轻氧数码配件升级版,C05,数码配件,1,150.00,2026-05-16 14:06:00,jd
O001491,U000459,P000009,云感数码配件日常款,C05,数码配件,1,295.00,2026-05-16 08:23:00,search
O001491,U000459,P000168,轻氧服饰升级版,C03,服饰,1,368.00,2026-05-16 08:23:00,search
O001492,U000001,P000022,原野母婴用品便携装,C06,母婴用品,1,190.00,2026-05-16 23:23:00,wechat
O001493,U000707,P000109,悦活旅行用品日常款,C10,旅行用品,1,614.00,2026-05-16 09:37:00,offline
O001494,U000244,P000015,云感母婴用品套装,C06,母婴用品,1,128.00,2026-05-16 18:35:00,wechat
O001494,U000244,P000131,轻盈生鲜旗舰款,C09,生鲜,1,85.00,2026-05-16 18:35:00,wechat
O001494,U000244,P000087,云感旅行用品便携装,C10,旅行用品,1,609.00,2026-05-16 18:35:00,wechat
O001494,U000244,P000121,悦活运动户外旗舰款,C07,运动户外,1,291.00,2026-05-16 18:35:00,wechat
O001495,U000699,P000138,轻氧数码配件升级版,C05,数码配件,1,150.00,2026-05-16 21:26:00,wechat
O001495,U000699,P000119,轻盈宠物用品日常款,C08,宠物用品,1,99.00,2026-05-16 21:26:00,wechat
O001495,U000699,P000101,轻盈生鲜旗舰款,C09,生鲜,3,111.00,2026-05-16 21:26:00,wechat
O001496,U000786,P000122,臻选运动户外便携装,C07,运动户外,1,212.00,2026-05-16 12:48:00,wechat
O001497,U000591,P000152,臻选数码配件便携装,C05,数码配件,1,302.00,2026-05-17 20:19:00,search
O001497,U000591,P000169,悦活生鲜日常款,C09,生鲜,1,42.00,2026-05-17 20:19:00,search
O001497,U000591,P000068,臻选旅行用品升级版,C10,旅行用品,1,202.00,2026-05-17 20:19:00,search
O001498,U000825,P000122,臻选运动户外便携装,C07,运动户外,1,212.00,2026-05-17 19:35:00,offline
O001498,U000825,P000086,臻选数码配件旗舰款,C05,数码配件,1,150.00,2026-05-17 19:35:00,offline
O001499,U000032,P000170,臻选生鲜套装,C09,生鲜,1,77.00,2026-05-17 12:22:00,jd
O001499,U000032,P000166,原野服饰旗舰款,C03,服饰,1,378.00,2026-05-17 12:22:00,jd
O001499,U000032,P000015,云感母婴用品套装,C06,母婴用品,2,128.00,2026-05-17 12:22:00,jd
O001499,U000032,P000169,悦活生鲜日常款,C09,生鲜,1,42.00,2026-05-17 12:22:00,jd
O001500,U000188,P000086,臻选数码配件旗舰款,C05,数码配件,1,150.00,2026-05-17 23:01:00,wechat
O001500,U000188,P000005,轻盈数码配件套装,C05,数码配件,1,256.00,2026-05-17 23:01:00,wechat
O001500,U000188,P000088,原野家居日用升级版,C04,家居日用,1,89.00,2026-05-17 23:01:00,wechat
O001500,U000188,P000025,悦活宠物用品套装,C08,宠物用品,1,105.00,2026-05-17 23:01:00,wechat
O001501,U000653,P000138,轻氧数码配件升级版,C05,数码配件,1,150.00,2026-05-17 23:51:00,search
O001501,U000653,P000166,原野服饰旗舰款,C03,服饰,1,378.00,2026-05-17 23:51:00,search
O001502,U000762,P000057,云感数码配件便携装,C05,数码配件,1,79.00,2026-05-17 16:49:00,search
O001502,U000762,P000112,原野生鲜便携装,C09,生鲜,1,113.00,2026-05-17 16:49:00,search
O001502,U000762,P000153,云感美妆个护升级版,C01,美妆个护,1,48.00,2026-05-17 16:49:00,search
O001503,U000188,P000166,原野服饰旗舰款,C03,服饰,1,378.00,2026-05-17 14:36:00,taobao
O001503,U000188,P000130,原野服饰套装,C03,服饰,1,194.00,2026-05-17 14:36:00,taobao
