order_id,user_id,created_at,order_amount,status,channel,device,province,city,user_segment
O000910,U000700,2026-03-24 09:00:00,450.00,cancelled,wechat,ios,广东省,深圳市,regular
O000911,U000359,2026-03-24 17:37:00,671.00,paid,jd,android,山东省,青岛市,member
O000912,U000426,2026-03-24 20:33:00,1274.00,paid,taobao,windows,广东省,深圳市,regular
O000913,U000740,2026-03-24 08:56:00,156.00,paid,douyin,android,山东省,青岛市,regular
O000914,U000262,2026-03-25 14:37:00,174.00,completed,jd,mac,广东省,深圳市,member
O000915,U000662,2026-03-25 22:01:00,412.00,paid,jd,mac,湖北省,武汉市,regular
O000916,U000387,2026-03-25 10:07:00,752.00,completed,jd,mac,河南省,郑州市,member
O000917,U000606,2026-03-25 21:35:00,235.00,completed,taobao,android,四川省,成都市,regular
O000918,U000823,2026-03-25 09:23:00,466.00,completed,taobao,ios,广东省,深圳市,new
O000919,U000639,2026-03-25 19:33:00,71.00,paid,offline,ios,上海市,上海市,regular
O000920,U000285,2026-03-25 18:33:00,1630.00,completed,taobao,mac,浙江省,杭州市,member
O000921,U000298,2026-03-25 23:32:00,938.00,paid,douyin,ios,江苏省,南京市,member
O000922,U000886,2026-03-25 17:01:00,239.00,completed,douyin,android,山东省,青岛市,new
O000923,U000063,2026-03-25 08:46:00,516.00,paid,wechat,mac,湖北省,武汉市,high_value
O000924,U000750,2026-03-25 20:43:00,507.00,completed,wechat,windows,福建省,厦门市,regular
O000925,U000344,2026-03-26 15:44:00,455.00,paid,offline,windows,湖北省,武汉市,member
O000926,U000617,2026-03-26 20:57:00,1891.00,paid,taobao,ios,北京市,北京市,regular
O000927,U000192,2026-03-26 19:01:00,672.00,paid,search,mac,山东省,青岛市,member
O000928,U000652,2026-03-26 16:51:00,168.00,paid,search,mac,河南省,郑州市,regular
O000929,U000807,2026-03-26 09:00:00,238.00,paid,search,windows,上海市,上海市,regular
O000930,U000348,2026-03-26 09:31:00,417.00,paid,wechat,ios,北京市,北京市,member
O000931,U000732,2026-03-26 08:23:00,55.00,paid,douyin,android,河南省,郑州市,regular
O000932,U000794,2026-03-26 13:13:00,279.00,paid,taobao,ios,北京市,北京市,regular
O000933,U000301,2026-03-26 08:43:00,239.00,paid,offline,mac,湖北省,武汉市,member
O000934,U000361,2026-03-26 13:39:00,723.00,paid,douyin,windows,北京市,北京市,member
O000935,U000509,2026-03-26 20:47:00,199.00,paid,douyin,android,山东省,青岛市,regular
O000936,U000884,2026-03-27 10:10:00,60.00,paid,offline,mac,福建省,厦门市,new
O000937,U000357,2026-03-27 23:45:00,89.00,paid,wechat,ios,北京市,北京市,member
O000938,U000229,2026-03-27 15:08:00,257.00,paid,search,ios,江苏省,南京市,member
O000939,U000757,2026-03-27 19:43:00,88.00,paid,wechat,windows,广东省,深圳市,regular
O000940,U000426,2026-03-27 11:48:00,357.00,paid,taobao,windows,广东省,深圳市,regular
O000941,U000775,2026-03-27 11:53:00,773.00,paid,jd,mac,江苏省,南京市,regular
O000942,U000053,2026-03-27 16:36:00,213.00,cancelled,jd,ios,浙江省,杭州市,high_value
O000943,U000569,2026-03-27 10:34:00,1012.00,paid,wechat,windows,上海市,上海市,regular
O000944,U000438,2026-03-27 21:50:00,1291.00,paid,wechat,windows,福建省,厦门市,regular
O000945,U000879,2026-03-27 22:53:00,291.00,paid,taobao,android,广东省,深圳市,new
O000946,U000803,2026-03-27 08:09:00,683.00,paid,jd,windows,广东省,深圳市,regular
O000947,U000287,2026-03-28 09:45:00,332.00,completed,offline,ios,河南省,郑州市,member
O000948,U000671,2026-03-28 19:05:00,426.00,paid,offline,ios,河南省,郑州市,regular
O000949,U000872,2026-03-28 18:17:00,454.00,paid,offline,android,浙江省,杭州市,new
O000950,U000797,2026-03-28 18:00:00,1534.00,completed,wechat,windows,山东省,青岛市,regular
O000951,U000695,2026-03-28 10:55:00,1560.00,paid,search,mac,山东省,青岛市,regular
O000952,U000710,2026-03-28 21:24:00,227.00,paid,wechat,mac,四川省,成都市,regular
O000953,U000435,2026-03-28 11:57:00,1232.00,paid,offline,android,河南省,郑州市,regular
O000954,U000279,2026-03-28 21:57:00,117.00,paid,jd,android,浙江省,杭州市,member
O000955,U000889,2026-03-28 21:04:00,216.00,paid,douyin,android,广东省,深圳市,new
O000956,U000082,2026-03-28 11:22:00,568.00,completed,taobao,windows,上海市,上海市,high_value
O000957,U000237,2026-03-28 21:08:00,138.00,paid,taobao,ios,江苏省,南京市,member
O000958,U000757,2026-03-29 16:33:00,476.00,paid,jd,windows,广东省,深圳市,regular
O000959,U000570,2026-03-29 19:07:00,1001.00,paid,wechat,ios,江苏省,南京市,regular
O000960,U000860,2026-03-29 14:14:00,624.00,paid,search,android,江苏省,南京市,new
O000961,U000737,2026-03-29 13:16:00,587.00,paid,taobao,ios,上海市,上海市,regular
O000962,U000343,2026-03-29 23:14:00,596.00,paid,offline,android,江苏省,南京市,member
O000963,U000441,2026-03-29 12:00:00,218.00,paid,taobao,android,江苏省,南京市,regular
O000964,U000135,2026-03-29 20:05:00,233.00,paid,jd,windows,山东省,青岛市,member
O000965,U000009,2026-03-29 16:29:00,651.00,paid,jd,ios,江苏省,南京市,high_value
O000966,U000449,2026-03-29 19:22:00,307.00,paid,jd,android,上海市,上海市,regular
O000967,U000615,2026-03-29 22:24:00,772.00,paid,douyin,windows,浙江省,杭州市,regular
O000968,U000333,2026-03-29 09:21:00,129.00,paid,search,android,广东省,深圳市,member
O000969,U000111,2026-03-30 08:08:00,138.00,paid,search,ios,浙江省,杭州市,high_value
O000970,U000863,2026-03-30 09:44:00,982.00,paid,taobao,ios,广东省,深圳市,new
O000971,U000864,2026-03-30 09:44:00,277.00,completed,douyin,mac,福建省,厦门市,new
O000972,U000441,2026-03-30 12:03:00,205.00,cancelled,search,android,江苏省,南京市,regular
O000973,U000497,2026-03-30 11:18:00,340.00,paid,search,android,江苏省,南京市,regular
O000974,U000528,2026-03-30 21:40:00,368.00,paid,douyin,mac,广东省,深圳市,regular
O000975,U000181,2026-03-30 22:27:00,397.00,paid,offline,android,四川省,成都市,member
O000976,U000576,2026-03-30 09:17:00,526.00,paid,offline,android,福建省,厦门市,regular
O000977,U000877,2026-03-30 11:45:00,149.00,paid,wechat,windows,湖北省,武汉市,new
O000978,U000125,2026-03-30 23:13:00,71.00,paid,jd,windows,四川省,成都市,member
O000979,U000143,2026-03-30 19:35:00,574.00,paid,taobao,windows,北京市,北京市,member
O000980,U000746,2026-03-31 16:11:00,365.00,completed,douyin,windows,上海市,上海市,regular
O000981,U000270,2026-03-31 23:07:00,261.00,paid,search,ios,山东省,青岛市,member
O000982,U000198,2026-03-31 16:04:00,1002.00,paid,douyin,ios,湖北省,武汉市,member
O000983,U000366,2026-03-31 22:33:00,56.00,cancelled,taobao,android,上海市,上海市,member
O000984,U000656,2026-03-31 20:25:00,190.00,completed,search,windows,四川省,成都市,regular
O000985,U000596,2026-03-31 22:34:00,376.00,paid,offline,mac,北京市,北京市,regular
O000986,U000266,2026-03-31 11:55:00,146.00,paid,search,windows,湖北省,武汉市,member
O000987,U000844,2026-03-31 20:53:00,894.00,paid,douyin,ios,北京市,北京市,new
O000988,U000339,2026-03-31 13:34:00,445.00,paid,offline,mac,山东省,青岛市,member
O000989,U000093,2026-03-31 21:37:00,131.00,paid,jd,windows,湖北省,武汉市,high_value
O000990,U000632,2026-03-31 14:08:00,761.00,paid,taobao,android,广东省,深圳市,regular
O000991,U000292,2026-04-01 13:00:00,604.00,cancelled,search,android,福建省,厦门市,member
O000992,U000714,2026-04-01 23:22:00,281.00,paid,douyin,android,江苏省,南京市,regular
O000993,U000150,2026-04-01 19:49:00,1383.00,paid,search,windows,江苏省,南京市,member
O000994,U000265,2026-04-01 17:04:00,268.00,paid,taobao,android,山东省,青岛市,member
O000995,U000346,2026-04-01 11:50:00,775.00,paid,jd,windows,山东省,青岛市,member
O000996,U000337,2026-04-01 10:31:00,966.00,paid,wechat,mac,福建省,厦门市,member
O000997,U000167,2026-04-01 15:15:00,796.00,paid,douyin,mac,广东省,深圳市,member
O000998,U000857,2026-04-01 21:22:00,526.00,cancelled,douyin,ios,山东省,青岛市,new
O000999,U000288,2026-04-01 22:13:00,410.00,paid,offline,windows,湖北省,武汉市,member
O001000,U000009,2026-04-01 16:47:00,87.00,paid,douyin,ios,江苏省,南京市,high_value
O001001,U000452,2026-04-01 08:09:00,328.00,paid,offline,mac,江苏省,南京市,regular
O001002,U000504,2026-04-02 10:52:00,625.00,completed,taobao,mac,四川省,成都市,regular
O001003,U000095,2026-04-02 22:28:00,673.00,paid,jd,ios,广东省,深圳市,high_value
O001004,U000037,2026-04-02 08:44:00,318.00,paid,wechat,android,广东省,深圳市,high_value
O001005,U000870,2026-04-02 20:32:00,927.00,paid,jd,ios,江苏省,南京市,new
O001006,U000136,2026-04-02 13:46:00,516.00,paid,wechat,windows,湖北省,武汉市,member
O001007,U000881,2026-04-02 10:42:00,1235.00,paid,taobao,android,北京市,北京市,new
O001008,U000425,2026-04-02 16:36:00,212.00,paid,douyin,android,四川省,成都市,regular
O001009,U000222,2026-04-02 18:57:00,1009.00,paid,taobao,android,福建省,厦门市,member
O001010,U000198,2026-04-02 09:12:00,713.00,paid,search,ios,湖北省,武汉市,member
O001011,U000337,2026-04-02 17:40:00,268.00,paid,taobao,mac,福建省,厦门市,member
O001012,U000859,2026-04-02 19:21:00,687.00,paid,offline,ios,广东省,深圳市,new
O001013,U000686,2026-04-03 12:27:00,622.00,paid,jd,windows,四川省,成都市,regular
O001014,U000672,2026-04-03 17:32:00,918.00,paid,search,windows,上海市,上海市,regular
O001015,U000788,2026-04-03 20:45:00,1260.00,completed,offline,windows,河南省,郑州市,regular
O001016,U000181,2026-04-03 14:07:00,157.00,cancelled,wechat,android,四川省,成都市,member
O001017,U000420,2026-04-03 19:59:00,321.00,paid,offline,android,湖北省,武汉市,member
O001018,U000035,2026-04-03 21:45:00,231.00,paid,wechat,android,山东省,青岛市,high_value
O001019,U000738,2026-04-03 09:53:00,572.00,paid,search,mac,浙江省,杭州市,regular
O001020,U000509,2026-04-03 09:48:00,304.00,paid,search,android,山东省,青岛市,regular
O001021,U000350,2026-04-03 13:18:00,207.00,paid,taobao,windows,福建省,厦门市,member
O001022,U000026,2026-04-03 15:38:00,475.00,paid,taobao,windows,上海市,上海市,high_value
O001023,U000241,2026-04-03 10:47:00,81.00,paid,jd,mac,江苏省,南京市,member
O001024,U000411,2026-04-04 20:46:00,775.00,paid,douyin,mac,江苏省,南京市,member
O001025,U000597,2026-04-04 09:39:00,397.00,paid,taobao,ios,四川省,成都市,regular
O001026,U000248,2026-04-04 18:54:00,137.00,completed,jd,windows,浙江省,杭州市,member
O001027,U000856,2026-04-04 17:26:00,498.00,paid,jd,windows,北京市,北京市,new
O001028,U000885,2026-04-04 17:31:00,350.00,completed,offline,mac,江苏省,南京市,new
O001029,U000350,2026-04-04 20:08:00,2456.00,paid,wechat,windows,福建省,厦门市,member
O001030,U000738,2026-04-04 18:05:00,1485.00,paid,offline,mac,浙江省,杭州市,regular
O001031,U000213,2026-04-04 17:32:00,519.00,paid,offline,ios,浙江省,杭州市,member
O001032,U000078,2026-04-04 20:50:00,67.00,completed,douyin,mac,湖北省,武汉市,high_value
O001033,U000602,2026-04-04 18:36:00,242.00,paid,jd,windows,湖北省,武汉市,regular
O001034,U000339,2026-04-04 19:55:00,209.00,paid,douyin,mac,山东省,青岛市,member
O001035,U000700,2026-04-05 18:00:00,179.00,paid,offline,ios,广东省,深圳市,regular
O001036,U000033,2026-04-05 15:18:00,377.00,completed,douyin,mac,北京市,北京市,high_value
O001037,U000122,2026-04-05 19:00:00,317.00,paid,search,mac,四川省,成都市,member
O001038,U000785,2026-04-05 11:50:00,931.00,paid,taobao,ios,江苏省,南京市,regular
O001039,U000730,2026-04-05 13:07:00,110.00,paid,wechat,android,四川省,成都市,regular
O001040,U000222,2026-04-05 09:03:00,302.00,paid,search,android,福建省,厦门市,member
O001041,U000187,2026-04-05 12:48:00,317.00,paid,search,windows,湖北省,武汉市,member
O001042,U000290,2026-04-05 23:51:00,609.00,paid,jd,android,福建省,厦门市,member
O001043,U000321,2026-04-05 23:25:00,554.00,paid,jd,ios,四川省,成都市,member
O001044,U000716,2026-04-05 10:11:00,147.00,paid,jd,android,浙江省,杭州市,regular
O001045,U000127,2026-04-05 20:22:00,705.00,paid,douyin,windows,广东省,深圳市,member
O001046,U000674,2026-04-06 16:28:00,299.00,paid,offline,mac,江苏省,南京市,regular
O001047,U000747,2026-04-06 22:10:00,461.00,cancelled,jd,windows,福建省,厦门市,regular
O001048,U000028,2026-04-06 20:34:00,269.00,paid,taobao,windows,四川省,成都市,high_value
O001049,U000215,2026-04-06 12:24:00,720.00,paid,douyin,mac,浙江省,杭州市,member
O001050,U000601,2026-04-06 23:03:00,280.00,paid,wechat,ios,江苏省,南京市,regular
O001051,U000483,2026-04-06 16:06:00,160.00,paid,search,android,浙江省,杭州市,regular
O001052,U000049,2026-04-06 15:04:00,99.00,cancelled,douyin,windows,北京市,北京市,high_value
O001053,U000036,2026-04-06 13:38:00,344.00,paid,offline,ios,北京市,北京市,high_value
O001054,U000629,2026-04-06 20:30:00,140.00,completed,jd,android,山东省,青岛市,regular
O001055,U000366,2026-04-06 22:59:00,76.00,paid,taobao,android,上海市,上海市,member
O001056,U000110,2026-04-06 09:23:00,128.00,paid,wechat,mac,福建省,厦门市,high_value
O001057,U000213,2026-04-07 12:47:00,150.00,completed,taobao,ios,浙江省,杭州市,member
O001058,U000096,2026-04-07 21:45:00,356.00,completed,wechat,mac,四川省,成都市,high_value
O001059,U000896,2026-04-07 21:35:00,368.00,paid,search,android,湖北省,武汉市,new
O001060,U000756,2026-04-07 20:35:00,152.00,paid,jd,windows,福建省,厦门市,regular
O001061,U000308,2026-04-07 09:37:00,448.00,paid,offline,mac,北京市,北京市,member
O001062,U000409,2026-04-07 20:00:00,1914.00,completed,jd,android,四川省,成都市,member
O001063,U000740,2026-04-07 22:18:00,967.00,cancelled,offline,android,山东省,青岛市,regular
O001064,U000849,2026-04-07 20:24:00,423.00,paid,wechat,windows,四川省,成都市,new
O001065,U000015,2026-04-07 23:06:00,504.00,paid,douyin,mac,湖北省,武汉市,high_value
O001066,U000368,2026-04-07 13:15:00,109.00,paid,taobao,mac,广东省,深圳市,member
O001067,U000827,2026-04-07 17:21:00,1201.00,paid,jd,ios,上海市,上海市,new
O001068,U000098,2026-04-08 15:28:00,641.00,cancelled,wechat,windows,福建省,厦门市,high_value
O001069,U000648,2026-04-08 18:42:00,507.00,completed,offline,mac,湖北省,武汉市,regular
O001070,U000793,2026-04-08 11:24:00,71.00,paid,jd,ios,河南省,郑州市,regular
O001071,U000798,2026-04-08 18:49:00,1475.00,paid,wechat,ios,江苏省,南京市,regular
O001072,U000881,2026-04-08 23:49:00,448.00,paid,jd,android,北京市,北京市,new
O001073,U000129,2026-04-08 09:20:00,117.00,paid,offline,android,河南省,郑州市,member
O001074,U000864,2026-04-08 20:47:00,298.00,paid,search,mac,福建省,厦门市,new
O001075,U000858,2026-04-08 16:43:00,432.00,completed,jd,android,上海市,上海市,new
O001076,U000220,2026-04-08 22:02:00,275.00,paid,douyin,mac,广东省,深圳市,member
O001077,U000428,2026-04-08 23:35:00,533.00,paid,search,mac,浙江省,杭州市,regular
O001078,U000454,2026-04-08 16:34:00,489.00,completed,wechat,mac,河南省,郑州市,regular
O001079,U000806,2026-04-09 13:59:00,774.00,paid,offline,android,河南省,郑州市,regular
O001080,U000070,2026-04-09 08:21:00,73.00,paid,taobao,ios,广东省,深圳市,high_value
O001081,U000497,2026-04-09 20:33:00,545.00,completed,search,android,江苏省,南京市,regular
O001082,U000568,2026-04-09 09:27:00,490.00,completed,taobao,windows,山东省,青岛市,regular
O001083,U000574,2026-04-09 22:42:00,144.00,cancelled,offline,ios,广东省,深圳市,regular
O001084,U000160,2026-04-09 20:44:00,194.00,completed,taobao,android,广东省,深圳市,member
O001085,U000749,2026-04-09 16:51:00,978.00,paid,offline,windows,山东省,青岛市,regular
O001086,U000186,2026-04-09 23:33:00,1880.00,paid,jd,mac,上海市,上海市,member
O001087,U000635,2026-04-09 13:49:00,1512.00,paid,taobao,windows,湖北省,武汉市,regular
O001088,U000524,2026-04-09 20:04:00,901.00,paid,offline,android,湖北省,武汉市,regular
O001089,U000167,2026-04-09 17:40:00,76.00,paid,wechat,mac,广东省,深圳市,member
O001090,U000123,2026-04-10 19:27:00,1396.00,paid,douyin,ios,浙江省,杭州市,member
O001091,U000077,2026-04-10 14:11:00,1795.00,paid,jd,android,福建省,厦门市,high_value
O001092,U000101,2026-04-10 12:51:00,554.00,paid,wechat,windows,江苏省,南京市,high_value
O001093,U000811,2026-04-10 09:25:00,1238.00,paid,wechat,mac,四川省,成都市,regular
O001094,U000699,2026-04-10 08:42:00,502.00,paid,offline,android,北京市,北京市,regular
O001095,U000141,2026-04-10 23:11:00,900.00,completed,douyin,ios,湖北省,武汉市,member
O001096,U000194,2026-04-10 10:59:00,1561.00,paid,jd,mac,河南省,郑州市,member
O001097,U000655,2026-04-10 18:09:00,423.00,completed,taobao,windows,福建省,厦门市,regular
O001098,U000638,2026-04-10 18:08:00,302.00,paid,wechat,windows,上海市,上海市,regular
O001099,U000525,2026-04-10 10:43:00,425.00,paid,search,mac,广东省,深圳市,regular
O001100,U000083,2026-04-10 08:11:00,768.00,paid,wechat,windows,浙江省,杭州市,high_value
O001101,U000747,2026-04-11 14:42:00,168.00,completed,offline,windows,福建省,厦门市,regular
O001102,U000234,2026-04-11 14:11:00,917.00,paid,offline,mac,河南省,郑州市,member
O001103,U000843,2026-04-11 10:13:00,568.00,paid,wechat,mac,福建省,厦门市,new
O001104,U000046,2026-04-11 10:44:00,724.00,paid,taobao,mac,湖北省,武汉市,high_value
O001105,U000702,2026-04-11 16:24:00,41.00,paid,jd,ios,上海市,上海市,regular
O001106,U000231,2026-04-11 22:13:00,406.00,paid,offline,android,福建省,厦门市,member
O001107,U000759,2026-04-11 22:12:00,170.00,paid,jd,windows,河南省,郑州市,regular
O001108,U000538,2026-04-11 15:57:00,598.00,paid,taobao,android,山东省,青岛市,regular
O001109,U000761,2026-04-11 08:39:00,462.00,paid,douyin,windows,福建省,厦门市,regular
O001110,U000087,2026-04-11 09:41:00,750.00,paid,jd,windows,福建省,厦门市,high_value
O001111,U000058,2026-04-11 20:51:00,377.00,paid,wechat,windows,四川省,成都市,high_value
O001112,U000371,2026-04-12 14:08:00,430.00,paid,search,windows,上海市,上海市,member
O001113,U000186,2026-04-12 22:01:00,485.00,paid,offline,mac,上海市,上海市,member
O001114,U000880,2026-04-12 08:59:00,313.00,paid,jd,windows,四川省,成都市,new
O001115,U000847,2026-04-12 21:53:00,79.00,paid,search,android,浙江省,杭州市,new
O001116,U000455,2026-04-12 12:01:00,369.00,paid,jd,android,湖北省,武汉市,regular
O001117,U000578,2026-04-12 19:54:00,269.00,paid,jd,windows,浙江省,杭州市,regular
O001118,U000713,2026-04-12 10:57:00,508.00,paid,search,android,广东省,深圳市,regular
O001119,U000704,2026-04-12 22:13:00,489.00,paid,offline,mac,江苏省,南京市,regular
O001120,U000172,2026-04-12 17:26:00,587.00,paid,wechat,android,河南省,郑州市,member
O001121,U000137,2026-04-12 23:52:00,152.00,paid,jd,android,湖北省,武汉市,member
O001122,U000394,2026-04-12 10:41:00,81.00,paid,jd,mac,广东省,深圳市,member
O001123,U000899,2026-04-13 14:13:00,378.00,paid,offline,windows,北京市,北京市,new
O001124,U000134,2026-04-13 14:32:00,662.00,completed,wechat,ios,山东省,青岛市,member
O001125,U000492,2026-04-13 21:56:00,790.00,paid,wechat,android,北京市,北京市,regular
O001126,U000847,2026-04-13 14:54:00,1202.00,completed,offline,android,浙江省,杭州市,new
O001127,U000638,2026-04-13 18:02:00,43.00,completed,wechat,windows,上海市,上海市,regular
O001128,U000599,2026-04-13 19:58:00,147.00,paid,taobao,android,北京市,北京市,regular
O001129,U000541,2026-04-13 18:33:00,683.00,paid,wechat,ios,浙江省,杭州市,regular
O001130,U000149,2026-04-13 12:31:00,525.00,paid,douyin,windows,北京市,北京市,member
O001131,U000402,2026-04-13 20:27:00,500.00,cancelled,jd,mac,福建省,厦门市,member
O001132,U000783,2026-04-13 15:53:00,910.00,paid,offline,windows,江苏省,南京市,regular
O001133,U000468,2026-04-13 14:27:00,191.00,paid,taobao,mac,福建省,厦门市,regular
O001134,U000054,2026-04-14 23:17:00,729.00,paid,wechat,mac,福建省,厦门市,high_value
O001135,U000444,2026-04-14 08:22:00,633.00,paid,douyin,android,广东省,深圳市,regular
O001136,U000500,2026-04-14 08:27:00,1287.00,paid,douyin,ios,河南省,郑州市,regular
O001137,U000312,2026-04-14 15:52:00,399.00,completed,jd,android,湖北省,武汉市,member
O001138,U000349,2026-04-14 13:16:00,58.00,paid,douyin,ios,浙江省,杭州市,member
O001139,U000339,2026-04-14 08:59:00,102.00,paid,jd,mac,山东省,青岛市,member
O001140,U000623,2026-04-14 14:36:00,64.00,completed,taobao,android,江苏省,南京市,regular
O001141,U000151,2026-04-14 22:21:00,628.00,paid,search,mac,福建省,厦门市,member
O001142,U000320,2026-04-14 23:35:00,755.00,completed,douyin,android,四川省,成都市,member
O001143,U000017,2026-04-14 19:40:00,213.00,paid,taobao,mac,河南省,郑州市,high_value
O001144,U000495,2026-04-14 16:28:00,79.00,cancelled,wechat,android,北京市,北京市,regular
O001145,U000524,2026-04-15 17:34:00,469.00,cancelled,wechat,android,湖北省,武汉市,regular
O001146,U000882,2026-04-15 16:25:00,596.00,paid,offline,mac,上海市,上海市,new
O001147,U000855,2026-04-15 08:05:00,136.00,completed,douyin,mac,四川省,成都市,new
O001148,U000481,2026-04-15 21:36:00,883.00,paid,jd,android,江苏省,南京市,regular
O001149,U000516,2026-04-15 22:55:00,1364.00,paid,search,windows,广东省,深圳市,regular
O001150,U000310,2026-04-15 19:01:00,522.00,paid,search,mac,江苏省,南京市,member
O001151,U000134,2026-04-15 09:26:00,518.00,paid,jd,ios,山东省,青岛市,member
O001152,U000626,2026-04-15 19:35:00,353.00,paid,search,windows,上海市,上海市,regular
O001153,U000525,2026-04-15 22:38:00,482.00,paid,search,mac,广东省,深圳市,regular
O001154,U000046,2026-04-15 16:11:00,440.00,paid,search,mac,湖北省,武汉市,high_value
O001155,U000278,2026-04-15 21:29:00,483.00,paid,douyin,android,湖北省,武汉市,member
O001156,U000047,2026-04-16 18:36:00,38.00,completed,search,ios,河南省,郑州市,high_value
O001157,U000116,2026-04-16 18:52:00,86.00,paid,search,windows,河南省,郑州市,high_value
O001158,U000373,2026-04-16 22:17:00,861.00,paid,wechat,ios,福建省,厦门市,member
O001159,U000713,2026-04-16 19:08:00,108.00,paid,jd,android,广东省,深圳市,regular
O001160,U000271,2026-04-16 23:18:00,1578.00,paid,jd,android,河南省,郑州市,member
O001161,U000869,2026-04-16 14:42:00,159.00,paid,jd,windows,四川省,成都市,new
O001162,U000715,2026-04-16 18:28:00,701.00,completed,taobao,windows,湖北省,武汉市,regular
O001163,U000801,2026-04-16 22:22:00,299.00,cancelled,search,mac,江苏省,南京市,regular
O001164,U000058,2026-04-16 10:34:00,310.00,paid,wechat,windows,四川省,成都市,high_value
O001165,U000738,2026-04-16 15:56:00,352.00,paid,search,mac,浙江省,杭州市,regular
O001166,U000783,2026-04-16 10:05:00,120.00,paid,jd,windows,江苏省,南京市,regular
O001167,U000600,2026-04-17 08:03:00,884.00,completed,offline,mac,上海市,上海市,regular
O001168,U000818,2026-04-17 11:03:00,241.00,paid,taobao,mac,河南省,郑州市,regular
O001169,U000066,2026-04-17 13:47:00,570.00,paid,taobao,android,河南省,郑州市,high_value
O001170,U000693,2026-04-17 18:29:00,466.00,paid,search,mac,浙江省,杭州市,regular
O001171,U000412,2026-04-17 15:45:00,71.00,paid,douyin,android,山东省,青岛市,member
O001172,U000515,2026-04-17 13:31:00,487.00,paid,search,ios,上海市,上海市,regular
O001173,U000407,2026-04-17 14:31:00,321.00,completed,taobao,windows,广东省,深圳市,member
O001174,U000852,2026-04-17 19:19:00,737.00,paid,search,ios,四川省,成都市,new
O001175,U000390,2026-04-17 11:36:00,464.00,completed,search,android,上海市,上海市,member
O001176,U000135,2026-04-17 12:00:00,915.00,completed,offline,windows,山东省,青岛市,member
O001177,U000890,2026-04-17 09:06:00,639.00,paid,offline,windows,浙江省,杭州市,new
O001178,U000198,2026-04-18 11:06:00,835.00,completed,wechat,ios,湖北省,武汉市,member
O001179,U000079,2026-04-18 23:27:00,162.00,completed,taobao,ios,上海市,上海市,high_value
O001180,U000500,2026-04-18 16:55:00,1700.00,paid,jd,ios,河南省,郑州市,regular
O001181,U000801,2026-04-18 17:16:00,176.00,paid,douyin,mac,江苏省,南京市,regular
O001182,U000586,2026-04-18 22:35:00,1136.00,paid,wechat,ios,山东省,青岛市,regular
O001183,U000373,2026-04-18 12:05:00,544.00,cancelled,search,ios,福建省,厦门市,member
O001184,U000187,2026-04-18 13:26:00,148.00,paid,wechat,windows,湖北省,武汉市,member
O001185,U000338,2026-04-18 20:19:00,891.00,paid,douyin,android,上海市,上海市,member
O001186,U000472,2026-04-18 20:31:00,828.00,paid,offline,ios,广东省,深圳市,regular
O001187,U000614,2026-04-18 17:18:00,91.00,paid,wechat,android,北京市,北京市,regular
O001188,U000820,2026-04-18 13:53:00,472.00,paid,taobao,windows,上海市,上海市,regular
O001189,U000185,2026-04-19 11:55:00,590.00,paid,search,ios,山东省,青岛市,member
O001190,U000352,2026-04-19 14:32:00,248.00,paid,douyin,android,四川省,成都市,member
O001191,U000553,2026-04-19 10:06:00,230.00,completed,douyin,windows,四川省,成都市,regular
O001192,U000665,2026-04-19 22:14:00,402.00,paid,douyin,mac,广东省,深圳市,regular
O001193,U000589,2026-04-19 09:18:00,583.00,paid,jd,windows,河南省,郑州市,regular
O001194,U000462,2026-04-19 16:02:00,328.00,paid,search,ios,北京市,北京市,regular
O001195,U000679,2026-04-19 13:54:00,182.00,paid,taobao,windows,山东省,青岛市,regular
O001196,U000676,2026-04-19 11:05:00,548.00,paid,wechat,android,河南省,郑州市,regular
O001197,U000621,2026-04-19 10:32:00,295.00,paid,jd,android,上海市,上海市,regular
O001198,U000508,2026-04-19 10:53:00,1375.00,paid,offline,android,河南省,郑州市,regular
O001199,U000375,2026-04-19 18:50:00,564.00,paid,wechat,ios,浙江省,杭州市,member
O001200,U000053,2026-04-20 20:02:00,376.00,paid,jd,ios,浙江省,杭州市,high_value
O001201,U000077,2026-04-20 08:04:00,635.00,paid,douyin,android,福建省,厦门市,high_value
O001202,U000345,2026-04-20 16:55:00,276.00,paid,search,mac,河南省,郑州市,member
O001203,U000103,2026-04-20 10:13:00,73.00,paid,taobao,ios,上海市,上海市,high_value
O001204,U000633,2026-04-20 15:19:00,1388.00,completed,offline,ios,山东省,青岛市,regular
O001205,U000856,2026-04-20 14:42:00,210.00,paid,offline,windows,北京市,北京市,new
O001206,U000807,2026-04-20 23:33:00,129.00,paid,offline,windows,上海市,上海市,regular
O001207,U000021,2026-04-20 12:25:00,609.00,completed,search,ios,山东省,青岛市,high_value
O001208,U000892,2026-04-20 20:15:00,820.00,completed,douyin,windows,广东省,深圳市,new
O001209,U000696,2026-04-20 23:10:00,467.00,paid,wechat,ios,江苏省,南京市,regular
O001210,U000398,2026-04-20 11:37:00,414.00,paid,search,mac,河南省,郑州市,member
O001211,U000657,2026-04-21 19:13:00,550.00,paid,offline,android,福建省,厦门市,regular
O001212,U000832,2026-04-21 16:08:00,957.00,paid,wechat,mac,四川省,成都市,new
O001213,U000472,2026-04-21 12:39:00,504.00,paid,search,ios,广东省,深圳市,regular
